Total Cases,Total Deaths,Total Recovered,Total Active Cases,New Cases,New Deaths,Province,Island,Date,Longitude,Latitude,Population Density,Population,6_Month_Period,Year
157481,5413,151508,560,25,5,Kalimantan Timur,Kalimantan,2021-10-13,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157528,5417,151567,544,47,4,Kalimantan Timur,Kalimantan,2021-10-14,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157558,5419,151649,490,30,2,Kalimantan Timur,Kalimantan,2021-10-15,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157598,5419,151692,487,40,0,Kalimantan Timur,Kalimantan,2021-10-16,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157618,5423,151762,433,20,4,Kalimantan Timur,Kalimantan,2021-10-17,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157637,5427,151819,391,19,4,Kalimantan Timur,Kalimantan,2021-10-18,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157672,5431,151878,363,35,4,Kalimantan Timur,Kalimantan,2021-10-19,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157698,5433,151920,345,26,2,Kalimantan Timur,Kalimantan,2021-10-20,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157725,5433,151975,317,27,0,Kalimantan Timur,Kalimantan,2021-10-21,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157757,5436,152019,302,32,3,Kalimantan Timur,Kalimantan,2021-10-22,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157791,5436,152066,289,34,0,Kalimantan Timur,Kalimantan,2021-10-23,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157814,5440,152103,271,23,4,Kalimantan Timur,Kalimantan,2021-10-24,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157827,5442,152149,236,13,2,Kalimantan Timur,Kalimantan,2021-10-25,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157851,5443,152179,229,24,1,Kalimantan Timur,Kalimantan,2021-10-26,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157872,5444,152205,223,21,1,Kalimantan Timur,Kalimantan,2021-10-27,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157889,5446,152229,214,17,2,Kalimantan Timur,Kalimantan,2021-10-28,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157911,5447,152246,218,22,1,Kalimantan Timur,Kalimantan,2021-10-29,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157923,5447,152280,196,12,0,Kalimantan Timur,Kalimantan,2021-10-30,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157934,5447,152301,186,11,0,Kalimantan Timur,Kalimantan,2021-10-31,116.4684405,0.45385803,27.52,3552191,2021-10,2021
157952,5447,152331,174,18,0,Kalimantan Timur,Kalimantan,2021-11-01,116.4684405,0.45385803,27.52,3552191,2021-11,2021
157976,5448,152357,171,24,1,Kalimantan Timur,Kalimantan,2021-11-02,116.4684405,0.45385803,27.52,3552191,2021-11,2021
157995,5448,152377,170,19,0,Kalimantan Timur,Kalimantan,2021-11-03,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158013,5448,152392,173,18,0,Kalimantan Timur,Kalimantan,2021-11-04,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158022,5448,152421,153,9,0,Kalimantan Timur,Kalimantan,2021-11-05,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158036,5448,152437,151,14,0,Kalimantan Timur,Kalimantan,2021-11-06,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158048,5448,152456,144,12,0,Kalimantan Timur,Kalimantan,2021-11-07,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158051,5448,152472,131,3,0,Kalimantan Timur,Kalimantan,2021-11-08,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158063,5448,152481,134,12,0,Kalimantan Timur,Kalimantan,2021-11-09,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158074,5448,152498,128,11,0,Kalimantan Timur,Kalimantan,2021-11-10,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158078,5448,152516,114,4,0,Kalimantan Timur,Kalimantan,2021-11-11,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158090,5448,152534,108,12,0,Kalimantan Timur,Kalimantan,2021-11-12,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158097,5448,152562,87,7,0,Kalimantan Timur,Kalimantan,2021-11-13,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158119,5448,152581,90,22,0,Kalimantan Timur,Kalimantan,2021-11-14,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158130,5448,152602,80,11,0,Kalimantan Timur,Kalimantan,2021-11-15,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158140,5448,152615,77,10,0,Kalimantan Timur,Kalimantan,2021-11-16,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158147,5448,152623,76,7,0,Kalimantan Timur,Kalimantan,2021-11-17,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158153,5448,152625,80,6,0,Kalimantan Timur,Kalimantan,2021-11-18,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158159,5448,152630,81,6,0,Kalimantan Timur,Kalimantan,2021-11-19,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158167,5448,152636,83,8,0,Kalimantan Timur,Kalimantan,2021-11-20,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158174,5448,152639,87,7,0,Kalimantan Timur,Kalimantan,2021-11-21,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158183,5448,152654,81,9,0,Kalimantan Timur,Kalimantan,2021-11-22,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158190,5448,152660,82,7,0,Kalimantan Timur,Kalimantan,2021-11-23,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158202,5449,152670,83,12,1,Kalimantan Timur,Kalimantan,2021-11-24,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158206,5449,152677,80,4,0,Kalimantan Timur,Kalimantan,2021-11-25,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158209,5449,152682,78,3,0,Kalimantan Timur,Kalimantan,2021-11-26,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158214,5449,152693,72,5,0,Kalimantan Timur,Kalimantan,2021-11-27,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158220,5449,152699,72,6,0,Kalimantan Timur,Kalimantan,2021-11-28,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158228,5449,152704,75,8,0,Kalimantan Timur,Kalimantan,2021-11-29,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158232,5449,152712,71,4,0,Kalimantan Timur,Kalimantan,2021-11-30,116.4684405,0.45385803,27.52,3552191,2021-11,2021
158238,5449,152714,75,6,0,Kalimantan Timur,Kalimantan,2021-12-01,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158245,5449,152731,65,7,0,Kalimantan Timur,Kalimantan,2021-12-02,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158246,5449,152744,53,1,0,Kalimantan Timur,Kalimantan,2021-12-03,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158248,5449,152751,48,2,0,Kalimantan Timur,Kalimantan,2021-12-04,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158250,5449,152759,42,2,0,Kalimantan Timur,Kalimantan,2021-12-05,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158252,5450,152766,36,2,1,Kalimantan Timur,Kalimantan,2021-12-06,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158257,5450,152766,41,5,0,Kalimantan Timur,Kalimantan,2021-12-07,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158262,5451,152774,37,5,1,Kalimantan Timur,Kalimantan,2021-12-08,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158270,5451,152781,38,8,0,Kalimantan Timur,Kalimantan,2021-12-09,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158271,5451,152790,30,1,0,Kalimantan Timur,Kalimantan,2021-12-10,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158273,5451,152791,31,2,0,Kalimantan Timur,Kalimantan,2021-12-11,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158273,5451,152797,25,0,0,Kalimantan Timur,Kalimantan,2021-12-12,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158276,5451,152803,22,3,0,Kalimantan Timur,Kalimantan,2021-12-13,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158283,5451,152803,29,7,0,Kalimantan Timur,Kalimantan,2021-12-14,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158288,5451,152804,33,5,0,Kalimantan Timur,Kalimantan,2021-12-15,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158293,5451,152809,33,5,0,Kalimantan Timur,Kalimantan,2021-12-16,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158297,5451,152812,34,4,0,Kalimantan Timur,Kalimantan,2021-12-17,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158298,5451,152819,28,1,0,Kalimantan Timur,Kalimantan,2021-12-18,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158304,5451,152821,32,6,0,Kalimantan Timur,Kalimantan,2021-12-19,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158309,5452,152823,34,5,1,Kalimantan Timur,Kalimantan,2021-12-20,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158313,5452,152824,37,4,0,Kalimantan Timur,Kalimantan,2021-12-21,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158314,5452,152829,33,1,0,Kalimantan Timur,Kalimantan,2021-12-22,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158316,5452,152831,33,2,0,Kalimantan Timur,Kalimantan,2021-12-23,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158317,5452,152833,32,1,0,Kalimantan Timur,Kalimantan,2021-12-24,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158320,5452,152841,27,3,0,Kalimantan Timur,Kalimantan,2021-12-25,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158321,5452,152844,25,1,0,Kalimantan Timur,Kalimantan,2021-12-26,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158324,5452,152848,24,3,0,Kalimantan Timur,Kalimantan,2021-12-27,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158327,5452,152849,26,3,0,Kalimantan Timur,Kalimantan,2021-12-28,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158331,5452,152855,24,4,0,Kalimantan Timur,Kalimantan,2021-12-29,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158332,5452,152857,23,1,0,Kalimantan Timur,Kalimantan,2021-12-30,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158332,5452,152860,20,0,0,Kalimantan Timur,Kalimantan,2021-12-31,116.4684405,0.45385803,27.52,3552191,2021-12,2021
158334,5452,152860,22,2,0,Kalimantan Timur,Kalimantan,2022-01-01,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158334,5452,152862,20,0,0,Kalimantan Timur,Kalimantan,2022-01-02,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158339,5452,152868,19,5,0,Kalimantan Timur,Kalimantan,2022-01-03,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158341,5452,152874,15,2,0,Kalimantan Timur,Kalimantan,2022-01-04,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158343,5452,152875,16,2,0,Kalimantan Timur,Kalimantan,2022-01-05,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158347,5452,152877,18,4,0,Kalimantan Timur,Kalimantan,2022-01-06,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158347,5453,152880,14,0,1,Kalimantan Timur,Kalimantan,2022-01-07,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158350,5453,152883,14,3,0,Kalimantan Timur,Kalimantan,2022-01-08,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158351,5453,152884,14,1,0,Kalimantan Timur,Kalimantan,2022-01-09,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158354,5453,152885,16,3,0,Kalimantan Timur,Kalimantan,2022-01-10,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158358,5453,152887,18,4,0,Kalimantan Timur,Kalimantan,2022-01-11,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158364,5453,152887,24,6,0,Kalimantan Timur,Kalimantan,2022-01-12,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158377,5454,152889,34,13,1,Kalimantan Timur,Kalimantan,2022-01-13,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158384,5456,152892,36,7,2,Kalimantan Timur,Kalimantan,2022-01-14,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158393,5456,152893,44,9,0,Kalimantan Timur,Kalimantan,2022-01-15,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158397,5456,152894,47,4,0,Kalimantan Timur,Kalimantan,2022-01-16,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158401,5456,152896,49,4,0,Kalimantan Timur,Kalimantan,2022-01-17,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158415,5456,152907,52,14,0,Kalimantan Timur,Kalimantan,2022-01-18,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158434,5456,152907,71,19,0,Kalimantan Timur,Kalimantan,2022-01-19,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158454,5456,152907,91,20,0,Kalimantan Timur,Kalimantan,2022-01-20,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158468,5456,152908,104,14,0,Kalimantan Timur,Kalimantan,2022-01-21,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158476,5456,152910,110,8,0,Kalimantan Timur,Kalimantan,2022-01-22,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158484,5456,152945,83,8,0,Kalimantan Timur,Kalimantan,2022-01-23,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158494,5457,152952,85,10,1,Kalimantan Timur,Kalimantan,2022-01-24,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158506,5457,152955,94,12,0,Kalimantan Timur,Kalimantan,2022-01-25,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158532,5457,152971,104,26,0,Kalimantan Timur,Kalimantan,2022-01-26,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158562,5457,152983,122,30,0,Kalimantan Timur,Kalimantan,2022-01-27,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158604,5457,152999,148,42,0,Kalimantan Timur,Kalimantan,2022-01-28,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158659,5457,153013,189,55,0,Kalimantan Timur,Kalimantan,2022-01-29,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158699,5457,153033,209,40,0,Kalimantan Timur,Kalimantan,2022-01-30,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158737,5457,153045,235,38,0,Kalimantan Timur,Kalimantan,2022-01-31,116.4684405,0.45385803,27.52,3552191,2022-01,2022
158813,5457,153054,302,76,0,Kalimantan Timur,Kalimantan,2022-02-01,116.4684405,0.45385803,27.52,3552191,2022-02,2022
158867,5457,153059,351,54,0,Kalimantan Timur,Kalimantan,2022-02-02,116.4684405,0.45385803,27.52,3552191,2022-02,2022
158974,5458,153078,438,107,1,Kalimantan Timur,Kalimantan,2022-02-03,116.4684405,0.45385803,27.52,3552191,2022-02,2022
159109,5458,153111,540,135,0,Kalimantan Timur,Kalimantan,2022-02-04,116.4684405,0.45385803,27.52,3552191,2022-02,2022
159269,5458,153134,677,160,0,Kalimantan Timur,Kalimantan,2022-02-05,116.4684405,0.45385803,27.52,3552191,2022-02,2022
159388,5458,153169,761,119,0,Kalimantan Timur,Kalimantan,2022-02-06,116.4684405,0.45385803,27.52,3552191,2022-02,2022
159494,5458,153234,802,106,0,Kalimantan Timur,Kalimantan,2022-02-07,116.4684405,0.45385803,27.52,3552191,2022-02,2022
159836,5458,153321,1057,342,0,Kalimantan Timur,Kalimantan,2022-02-08,116.4684405,0.45385803,27.52,3552191,2022-02,2022
160177,5458,153433,1286,341,0,Kalimantan Timur,Kalimantan,2022-02-09,116.4684405,0.45385803,27.52,3552191,2022-02,2022
160947,5460,153633,1854,358,2,Kalimantan Timur,Kalimantan,2022-02-11,116.4684405,0.45385803,27.52,3552191,2022-02,2022
204069,5646,191581,6842,382,6,Kalimantan Timur,Kalimantan,2022-03-17,116.4684405,0.45385803,27.52,3552191,2022-03,2022
204330,5651,192589,6090,261,5,Kalimantan Timur,Kalimantan,2022-03-18,116.4684405,0.45385803,27.52,3552191,2022-03,2022
204535,5656,193668,5211,205,5,Kalimantan Timur,Kalimantan,2022-03-19,116.4684405,0.45385803,27.52,3552191,2022-03,2022
204654,5659,194600,4395,119,3,Kalimantan Timur,Kalimantan,2022-03-20,116.4684405,0.45385803,27.52,3552191,2022-03,2022
204824,5662,195576,3586,170,3,Kalimantan Timur,Kalimantan,2022-03-21,116.4684405,0.45385803,27.52,3552191,2022-03,2022
205009,5667,196418,2924,185,5,Kalimantan Timur,Kalimantan,2022-03-22,116.4684405,0.45385803,27.52,3552191,2022-03,2022
205129,5671,196991,2467,120,4,Kalimantan Timur,Kalimantan,2022-03-23,116.4684405,0.45385803,27.52,3552191,2022-03,2022
205256,5672,197593,1991,127,1,Kalimantan Timur,Kalimantan,2022-03-24,116.4684405,0.45385803,27.52,3552191,2022-03,2022
205351,5673,198029,1649,95,1,Kalimantan Timur,Kalimantan,2022-03-25,116.4684405,0.45385803,27.52,3552191,2022-03,2022
205428,5677,198245,1506,77,4,Kalimantan Timur,Kalimantan,2022-03-26,116.4684405,0.45385803,27.52,3552191,2022-03,2022
205464,5678,198533,1253,36,1,Kalimantan Timur,Kalimantan,2022-03-27,116.4684405,0.45385803,27.52,3552191,2022-03,2022
205532,5679,198777,1076,68,1,Kalimantan Timur,Kalimantan,2022-03-28,116.4684405,0.45385803,27.52,3552191,2022-03,2022
205641,5680,198908,1053,109,1,Kalimantan Timur,Kalimantan,2022-03-29,116.4684405,0.45385803,27.52,3552191,2022-03,2022
205708,5680,199041,987,67,0,Kalimantan Timur,Kalimantan,2022-03-30,116.4684405,0.45385803,27.52,3552191,2022-03,2022
205754,5681,199211,862,46,1,Kalimantan Timur,Kalimantan,2022-03-31,116.4684405,0.45385803,27.52,3552191,2022-03,2022
205818,5686,199303,829,64,5,Kalimantan Timur,Kalimantan,2022-04-01,116.4684405,0.45385803,27.52,3552191,2022-04,2022
205840,5689,199450,701,22,3,Kalimantan Timur,Kalimantan,2022-04-02,116.4684405,0.45385803,27.52,3552191,2022-04,2022
205864,5690,199525,649,24,1,Kalimantan Timur,Kalimantan,2022-04-03,116.4684405,0.45385803,27.52,3552191,2022-04,2022
205916,5690,199652,574,52,0,Kalimantan Timur,Kalimantan,2022-04-04,116.4684405,0.45385803,27.52,3552191,2022-04,2022
205952,5692,199716,544,36,2,Kalimantan Timur,Kalimantan,2022-04-05,116.4684405,0.45385803,27.52,3552191,2022-04,2022
205990,5693,199758,539,38,1,Kalimantan Timur,Kalimantan,2022-04-06,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206013,5694,199872,447,23,1,Kalimantan Timur,Kalimantan,2022-04-07,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206034,5695,200053,286,21,1,Kalimantan Timur,Kalimantan,2022-04-08,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206041,5695,200092,254,7,0,Kalimantan Timur,Kalimantan,2022-04-09,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206049,5697,200132,220,8,2,Kalimantan Timur,Kalimantan,2022-04-10,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206060,5699,200183,178,11,2,Kalimantan Timur,Kalimantan,2022-04-11,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206082,5701,200217,164,22,2,Kalimantan Timur,Kalimantan,2022-04-12,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206097,5703,200243,151,15,2,Kalimantan Timur,Kalimantan,2022-04-13,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206104,5704,200281,119,7,1,Kalimantan Timur,Kalimantan,2022-04-14,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206124,5704,200296,124,20,0,Kalimantan Timur,Kalimantan,2022-04-15,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206131,5705,200318,108,7,1,Kalimantan Timur,Kalimantan,2022-04-16,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206138,5705,200341,92,7,0,Kalimantan Timur,Kalimantan,2022-04-17,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206147,5706,200355,86,9,1,Kalimantan Timur,Kalimantan,2022-04-18,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206155,5707,200372,76,8,1,Kalimantan Timur,Kalimantan,2022-04-19,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206166,5708,200376,82,11,1,Kalimantan Timur,Kalimantan,2022-04-20,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206173,5708,200387,78,7,0,Kalimantan Timur,Kalimantan,2022-04-21,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206185,5708,200403,74,12,0,Kalimantan Timur,Kalimantan,2022-04-22,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206188,5708,200414,66,3,0,Kalimantan Timur,Kalimantan,2022-04-23,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206189,5708,200423,58,1,0,Kalimantan Timur,Kalimantan,2022-04-24,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206193,5708,200434,51,4,0,Kalimantan Timur,Kalimantan,2022-04-25,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206203,5708,200441,54,10,0,Kalimantan Timur,Kalimantan,2022-04-26,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206207,5708,200447,52,4,0,Kalimantan Timur,Kalimantan,2022-04-27,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206211,5709,200455,47,4,1,Kalimantan Timur,Kalimantan,2022-04-28,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206216,5710,200460,46,5,1,Kalimantan Timur,Kalimantan,2022-04-29,116.4684405,0.45385803,27.52,3552191,2022-04,2022
206219,5710,200466,43,3,0,Kalimantan Timur,Kalimantan,2022-04-30,116.4684405,0.45385803,27.52,3552191,2022-04,2022
